TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
retenait	O	_	O	_	_	_	_	_	_
toujours	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
aborder	O	_	O	_	_	_	_	_	_
Nietsz¬	B-PER	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
che	I-PER	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
une	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
plus	O	_	O	_	_	_	_	_	_
grandes	O	_	O	_	_	_	_	_	_
gloires	O	_	O	_	_	_	_	_	NoSpaceAfter
allemandes	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
ce	O	_	O	_	_	_	_	_	_
Nietszche	B-PER	_	O	_	_	_	_	_	_
dont	O	_	O	_	_	_	_	_	_
ils	O	_	O	_	_	_	_	_	NoSpaceAfter
sont	O	_	O	_	_	_	_	_	_
si	O	_	O	_	_	_	_	_	_
fiers	O	_	O	_	_	_	_	_	_
;	O	_	O	_	_	_	_	_	_
je	O	_	O	_	_	_	_	_	_
m	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
imaginais	O	_	O	_	_	_	_	_	_
n	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
y	O	_	O	_	_	_	_	_	NoSpaceAfter
trouver	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
glorification	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	NoSpaceAfter
force	O	_	O	_	_	_	_	_	_
brutale	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
dans	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
vraie	O	_	O	_	_	_	_	_	_
ma¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
nière	O	_	O	_	_	_	_	_	_
allemande	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Je	O	_	O	_	_	_	_	_	_
viens	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	NoSpaceAfter
lire	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
voici	O	_	O	_	_	_	_	_	_
quelques	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
unes	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
es	O	_	O	_	_	_	_	_	NoSpaceAfter
perles	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
j	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
y	O	_	O	_	_	_	_	_	_
ai	O	_	O	_	_	_	_	_	_
recueillies	O	_	O	_	_	_	_	_	_
:	O	_	O	_	_	_	_	_	NoSpaceAfter
L	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
explication	O	_	O	_	_	_	_	_	_
pourtant	O	_	O	_	_	_	_	_	_
ne	O	_	O	_	_	_	_	_	_
devait	O	_	O	_	_	_	_	_	_
pas	O	_	O	_	_	_	_	_	NoSpaceAfter
tarder	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
nous	O	_	O	_	_	_	_	_	_
être	O	_	O	_	_	_	_	_	_
fournie	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Figurez¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
vous	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
hussards	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
dragons	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	NoSpaceAfter
artilleurs	O	_	O	_	_	_	_	_	_
aiment	O	_	O	_	_	_	_	_	_
epx	O	_	O	_	_	_	_	_	_
aumsi	O	_	O	_	_	_	_	_	_
,	O	_	O	_	_	_	_	_	NoSpaceAfter
le	O	_	O	_	_	_	_	_	_
garenne	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
Il	O	_	O	_	_	_	_	_	_
serait	O	_	O	_	_	_	_	_	_
piquant	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
relire	O	_	O	_	_	_	_	_	_
aujour¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
hui	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
discours	O	_	O	_	_	_	_	_	_
insensé	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
destiné	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	NoSpaceAfter
bluffer	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
univers	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
même	O	_	O	_	_	_	_	_	_
Goering	B-PER	_	O	_	_	_	_	_	NoSpaceAfter
prononça	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	_
septembre	O	_	O	_	_	_	_	_	_
1938	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
veille	O	_	O	_	_	_	_	_	NoSpaceAfter
des	O	_	O	_	_	_	_	_	_
accords	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
Munich	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Avec	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
verve	O	_	O	_	_	_	_	_	NoSpaceAfter
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
un	O	_	O	_	_	_	_	_	_
batteleur	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
foire	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
orateur	O	_	O	_	_	_	_	_	_
y	O	_	O	_	_	_	_	_	NoSpaceAfter
proclamait	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
son	O	_	O	_	_	_	_	_	_
pays	O	_	O	_	_	_	_	_	_
regorgeait	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
matières	O	_	O	_	_	_	_	_	_
premières	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
denrées	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
qu	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
il	O	_	O	_	_	_	_	_	NoSpaceAfter
avait	O	_	O	_	_	_	_	_	_
dû	O	_	O	_	_	_	_	_	_
réquisitionner	O	_	O	_	_	_	_	_	_
jusqu	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
aux	O	_	O	_	_	_	_	_	_
sal¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
les	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
bal	O	_	O	_	_	_	_	_	_
afin	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
y	O	_	O	_	_	_	_	_	_
entreposer	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
surplus	O	_	O	_	_	_	_	_	NoSpaceAfter
de	O	_	O	_	_	_	_	_	_
ses	O	_	O	_	_	_	_	_	_
sacs	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
blé	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
ses	O	_	O	_	_	_	_	_	_
mottes	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
beurre	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
restrictions	O	_	O	_	_	_	_	_	_
subies	O	_	O	_	_	_	_	_	NoSpaceAfter
en	O	_	O	_	_	_	_	_	_
temps	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
paix	O	_	O	_	_	_	_	_	_
par	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
public	O	_	O	_	_	_	_	_	_
lui	O	_	O	_	_	_	_	_	NoSpaceAfter
permettaient	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
vivre	O	_	O	_	_	_	_	_	_
dans	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
abondance	O	_	O	_	_	_	_	_	NoSpaceAfter
en	O	_	O	_	_	_	_	_	_
temps	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
guerre	O	_	O	_	_	_	_	_	_
!	O	_	O	_	_	_	_	_	NoSpaceAfter
Et	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
pour	O	_	O	_	_	_	_	_	_
pouvoir	O	_	O	_	_	_	_	_	_
améliorer	O	_	O	_	_	_	_	_	_
plus	O	_	O	_	_	_	_	_	NoSpaceAfter
copieusement	O	_	O	_	_	_	_	_	_
leur	O	_	O	_	_	_	_	_	_
ordinaire	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
ils	O	_	O	_	_	_	_	_	_
se	O	_	O	_	_	_	_	_	_
ré¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
servent	O	_	O	_	_	_	_	_	_
toute	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
chasse	O	_	O	_	_	_	_	_	_
dans	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
bois	O	_	O	_	_	_	_	_	NoSpaceAfter
qui	O	_	O	_	_	_	_	_	_
environnent	O	_	O	_	_	_	_	_	_
leurs	O	_	O	_	_	_	_	_	_
cantonnements	O	_	O	_	_	_	_	_	NoSpaceAfter
respectifs	O	_	O	_	_	_	_	_	_
:	O	_	O	_	_	_	_	_	_
ce	O	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	_
restreint	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
autant	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	NoSpaceAfter
théâtre	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
nos	O	_	O	_	_	_	_	_	_
opérations	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
«	O	_	O	_	_	_	_	_	_
Je	O	_	O	_	_	_	_	_	_
ne	O	_	O	_	_	_	_	_	_
crois	O	_	O	_	_	_	_	_	_
qu	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
à	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
civilisation	O	_	O	_	_	_	_	_	NoSpaceAfter
française	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
pas	O	_	O	_	_	_	_	_	_
à	O	_	O	_	_	_	_	_	_
tout	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
reste	O	_	O	_	_	_	_	_	NoSpaceAfter
de	O	_	O	_	_	_	_	_	_
ce	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
on	O	_	O	_	_	_	_	_	_
appelle	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	_
Europe	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter
culture	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
pour	O	_	O	_	_	_	_	_	_
ne	O	_	O	_	_	_	_	_	_
rien	O	_	O	_	_	_	_	_	_
dire	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	NoSpaceAfter
civilisation	O	_	O	_	_	_	_	_	_
allemande	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Les	O	_	O	_	_	_	_	_	_
rares	O	_	O	_	_	_	_	_	NoSpaceAfter
cas	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
haute	O	_	O	_	_	_	_	_	_
culture	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
j	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
ai	O	_	O	_	_	_	_	_	_
trou¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
vés	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	_
Allemagne	B-LOC	_	O	_	_	_	_	_	_
étaient	O	_	O	_	_	_	_	_	_
tous	O	_	O	_	_	_	_	_	NoSpaceAfter
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
origine	O	_	O	_	_	_	_	_	_
française	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
»	O	_	O	_	_	_	_	_	NoSpaceAfter
Mais	O	_	O	_	_	_	_	_	_
patience	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Tout	O	_	O	_	_	_	_	_	_
se	O	_	O	_	_	_	_	_	_
paye	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
un	O	_	O	_	_	_	_	_	_
jour	O	_	O	_	_	_	_	_	NoSpaceAfter
ou	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
autre	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Le	O	_	O	_	_	_	_	_	_
médecin	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
major	O	_	O	_	_	_	_	_	_
commençait	O	_	O	_	_	_	_	_	NoSpaceAfter
le	O	_	O	_	_	_	_	_	_
pansement	O	_	O	_	_	_	_	_	_
quand	O	_	O	_	_	_	_	_	_
une	O	_	O	_	_	_	_	_	_
rafale	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
210	O	_	O	_	_	_	_	_	_
s	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
abattit	O	_	O	_	_	_	_	_	_
sur	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
poste	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
Un	O	_	O	_	_	_	_	_	_
tour	O	_	O	_	_	_	_	_	_
dans	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
capitale	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
On	O	_	O	_	_	_	_	_	_
sait	O	_	O	_	_	_	_	_	_
que	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	_
permissionnaires	O	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	NoSpaceAfter
désirent	O	_	O	_	_	_	_	_	_
passer	O	_	O	_	_	_	_	_	_
par	O	_	O	_	_	_	_	_	_
Paris	B-LOC	_	O	_	_	_	_	_	_
doivent	O	_	O	_	_	_	_	_	_
prou¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
ver	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
avant	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
départ	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
qu	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
ils	O	_	O	_	_	_	_	_	_
y	O	_	O	_	_	_	_	_	_
ont	O	_	O	_	_	_	_	_	_
un	O	_	O	_	_	_	_	_	NoSpaceAfter
domicile	O	_	O	_	_	_	_	_	_
ou	O	_	O	_	_	_	_	_	_
des	O	_	O	_	_	_	_	_	_
parents	O	_	O	_	_	_	_	_	_
susceptibles	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
les	O	_	O	_	_	_	_	_	_
héberger	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Ce	O	_	O	_	_	_	_	_	_
n	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
était	O	_	O	_	_	_	_	_	_
pas	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
cas	O	_	O	_	_	_	_	_	_
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
un	O	_	O	_	_	_	_	_	NoSpaceAfter
de	O	_	O	_	_	_	_	_	_
nos	O	_	O	_	_	_	_	_	_
copains	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
3e	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	_
est	O	_	O	_	_	_	_	_	_
natif	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
la	O	_	O	_	_	_	_	_	_
Loire	B-LOC	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
qui	O	_	O	_	_	_	_	_	_
n	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
en	O	_	O	_	_	_	_	_	_
avait	O	_	O	_	_	_	_	_	_
guère	O	_	O	_	_	_	_	_	_
bougé	O	_	O	_	_	_	_	_	NoSpaceAfter
avant	O	_	O	_	_	_	_	_	_
ces	O	_	O	_	_	_	_	_	_
événements	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Mais	O	_	O	_	_	_	_	_	_
il	O	_	O	_	_	_	_	_	_
voulait	O	_	O	_	_	_	_	_	NoSpaceAfter
profiter	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
occasion	O	_	O	_	_	_	_	_	_
pour	O	_	O	_	_	_	_	_	_
connaître	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	NoSpaceAfter
capitale	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Voilà	O	_	O	_	_	_	_	_	_
quinze	O	_	O	_	_	_	_	_	_
jours	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
veille	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	NoSpaceAfter
son	O	_	O	_	_	_	_	_	_
embarquement	O	_	O	_	_	_	_	_	_
nous	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
voyons	O	_	O	_	_	_	_	_	_
arri¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
ver	O	_	O	_	_	_	_	_	_
triomphant	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
«	O	_	O	_	_	_	_	_	_
D	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
un	O	_	O	_	_	_	_	_	_
mouvement	O	_	O	_	_	_	_	_	_
instinctif	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	NoSpaceAfter
tout	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
monde	O	_	O	_	_	_	_	_	_
s	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
était	O	_	O	_	_	_	_	_	_
jeté	O	_	O	_	_	_	_	_	_
dans	O	_	O	_	_	_	_	_	_
les	O	_	O	_	_	_	_	_	NoSpaceAfter
sapes	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
force	O	_	O	_	_	_	_	_	_
avait	O	_	O	_	_	_	_	_	_
été	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
laisser	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	NoSpaceAfter
blessé	O	_	O	_	_	_	_	_	_
où	O	_	O	_	_	_	_	_	_
on	O	_	O	_	_	_	_	_	_
venait	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
déposer	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfSentence
L	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
ère	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
ces	O	_	O	_	_	_	_	_	_
grotesques	O	_	O	_	_	_	_	_	_
vantardises	O	_	O	_	_	_	_	_	NoSpaceAfter
est	O	_	O	_	_	_	_	_	_
définitivement	O	_	O	_	_	_	_	_	_
close	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Où	O	_	O	_	_	_	_	_	_
sont	O	_	O	_	_	_	_	_	_
donc	O	_	O	_	_	_	_	_	NoSpaceAfter
ces	O	_	O	_	_	_	_	_	_
immenses	O	_	O	_	_	_	_	_	_
réserves	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
produits	O	_	O	_	_	_	_	_	_
?	O	_	O	_	_	_	_	_	NoSpaceAfter
Ailleurs	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
ton	O	_	O	_	_	_	_	_	_
du	O	_	O	_	_	_	_	_	_
réquisitoire	O	_	O	_	_	_	_	_	NoSpaceAfter
de	O	_	O	_	_	_	_	_	_
Nietszche	B-PER	_	O	_	_	_	_	_	_
s	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
élève	O	_	O	_	_	_	_	_	_
et	O	_	O	_	_	_	_	_	_
devient	O	_	O	_	_	_	_	_	_
plus	O	_	O	_	_	_	_	_	NoSpaceAfter
écrasant	O	_	O	_	_	_	_	_	_
(	O	_	O	_	_	_	_	_	NoSpaceAfter
p	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
152	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
153	O	_	O	_	_	_	_	_	NoSpaceAfter
)	O	_	O	_	_	_	_	_	_
:	O	_	O	_	_	_	_	_	_
«	O	_	O	_	_	_	_	_	_
Les	O	_	O	_	_	_	_	_	_
Alle¬	O	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
mands	O	_	O	_	_	_	_	_	_
détiennent	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
impudicité	O	_	O	_	_	_	_	_	_
en	O	_	O	_	_	_	_	_	NoSpaceAfter
matière	O	_	O	_	_	_	_	_	_
historique	O	_	O	_	_	_	_	_	NoSpaceAfter
.	O	_	O	_	_	_	_	_	_
Non	O	_	O	_	_	_	_	_	_
seulement	O	_	O	_	_	_	_	_	NoSpaceAfter
ils	O	_	O	_	_	_	_	_	_
ont	O	_	O	_	_	_	_	_	_
complètement	O	_	O	_	_	_	_	_	_
perdu	O	_	O	_	_	_	_	_	_
le	O	_	O	_	_	_	_	_	_
coup	O	_	O	_	_	_	_	_	NoSpaceAfter
d	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
oeil	O	_	O	_	_	_	_	_	_
vaste	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
mais	O	_	O	_	_	_	_	_	_
ils	O	_	O	_	_	_	_	_	_
sont	O	_	O	_	_	_	_	_	_
tous	O	_	O	_	_	_	_	_	_
dés	O	_	O	_	_	_	_	_	NoSpaceAfter
pantins	O	_	O	_	_	_	_	_	_
de	O	_	O	_	_	_	_	_	_
la	O	_	O	_	_	_	_	_	_
politique	O	_	O	_	_	_	_	_	_
;	O	_	O	_	_	_	_	_	_
l	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
Alle¬	B-LOC	_	O	_	_	_	_	_	NoSpaceAfter|EndOfLine
magne	I-LOC	_	O	_	_	_	_	_	_
par	O	_	O	_	_	_	_	_	NoSpaceAfter
-	O	_	O	_	_	_	_	_	NoSpaceAfter
dessus	O	_	O	_	_	_	_	_	_
tout	O	_	O	_	_	_	_	_	NoSpaceAfter
,	O	_	O	_	_	_	_	_	_
c	O	_	O	_	_	_	_	_	NoSpaceAfter
'	O	_	O	_	_	_	_	_	NoSpaceAfter
est	O	_	O	_	_	_	_	_	_
chez	O	_	O	_	_	_	_	_	NoSpaceAfter
